latitude,longitude,date,label
27.254919941070757,88.53238587780358,2020-06-15,0
27.79326246465472,88.60259208844712,2021-12-17,0
27.737249353868766,88.29407916119636,2019-09-22,0
27.620533153467637,88.4012189215173,2023-07-06,0
27.707394103463393,88.33541132103873,2024-09-24,0
27.83247742798491,88.82435468465306,2021-08-03,0
28.040794632943566,88.46837862042028,2023-02-18,0
27.903853564163136,88.29243914332211,2021-08-22,0
27.946242069449927,88.4595517312612,2018-04-17,0
27.081426836192428,88.78305368626671,2018-10-24,0
27.377566945766745,88.16088483402818,2023-02-11,0
27.839242600399345,88.01365504451087,2020-03-13,0
27.420655577706448,88.14285999612639,2019-09-04,0
27.135229988127332,88.33937500580278,2022-03-16,0
28.083024974418098,88.92578195950279,2021-02-23,0
27.351386506210467,88.63952849572448,2023-05-28,0
27.797109192996935,88.36069277650219,2024-06-23,0
27.012122238822514,88.19442362250008,2022-06-27,0
27.593349782353005,88.15228871296021,2022-12-24,0
27.945023848321767,88.91989369249576,2019-03-01,0
27.628245453672147,88.78033484972,2023-08-11,0
27.160003354082715,88.41686842032655,2024-12-06,0
27.44360716890137,88.07444583379095,2023-11-06,0
27.490170300874528,88.43647404879708,2023-04-15,0
27.17026046040896,88.1682617865747,2019-09-16,0
27.330027043255416,88.45588371443348,2024-05-07,0
27.662683045506718,88.45875967754112,2018-02-05,0
27.275344223082957,88.78453719782917,2018-08-03,0
27.720475231540657,88.60370861662489,2020-11-05,0
27.86208041151467,88.05404088800094,2022-09-10,0
27.41426747497385,88.50176051479336,2024-03-02,0
27.95426112681452,88.44879243298618,2020-05-15,0
27.868549176089097,88.7923744306995,2020-08-03,0
28.027794035574626,88.5460252646994,2021-07-14,0
27.960809957682105,88.31674943990012,2022-01-29,0
27.60049447633517,88.09763113578335,2021-06-28,0
27.45036433257274,88.85312403547306,2022-05-27,0
27.200582438153774,88.31513574111693,2022-06-01,0
27.21651140091885,88.02308551257268,2022-04-03,0
27.506474280930263,88.28600761735133,2024-06-28,0
27.716159843568267,88.91307953121456,2023-08-14,0
27.539581637199337,88.70813228376113,2022-05-05,0
28.02076049531938,88.67024723044807,2019-12-29,0
27.88366584293414,88.8061253375836,2024-09-27,0
27.12893760043751,88.68114455778422,2023-08-31,0
27.62500729672474,88.6083152408186,2021-01-29,0
28.09589108187729,88.91565761573142,2019-01-29,0
27.829141452104846,88.69748469027981,2020-01-07,0
27.04627006512286,88.72292910860214,2024-09-28,0
28.113660391529265,88.4324253142601,2021-06-05,0
27.89686083013277,88.07888192325001,2019-07-22,0
27.929518892397695,88.0343827762971,2021-11-20,0
27.421153645676608,88.04528957925189,2020-08-01,0
27.763095360394257,88.66333012256989,2018-10-07,0
27.874304371509336,88.80487458969178,2023-03-07,0
27.904984899080493,88.04553625013565,2023-03-05,0
27.96968159422605,88.00418511619388,2024-08-29,0
27.765334761281768,88.02753477888962,2021-08-08,0
27.758922474007118,88.22102227792536,2020-11-26,0
27.39327550845275,88.79361054416398,2023-12-20,0
27.33780632576436,88.54899783332134,2021-02-21,0
27.310552307353227,88.82449853281985,2020-10-11,0
27.211980860591623,88.07887477984926,2022-09-22,0
27.810932236834972,88.75091139355794,2020-05-23,0
28.128580008175444,88.27561671302038,2023-06-05,0
28.127265442107095,88.65181933941221,2020-11-08,0
